year,month,quarter,state,state_pcode,lga,lga_pcode,primary_hazard,total_idps,mean_idps_per_record,num_records,total_males,total_females,latest_dtm_round,date
2019,8,3,Yobe,NGA036,Tarmua,NGA036015,Conflict,5620,2810.0,2,1313.0,1497.0,28,2019-08-01
2019,8,3,Yobe,NGA036,Yunusari,NGA036016,Conflict,3352,1117.3333333333333,3,740.0,936.0,28,2019-08-01
2019,8,3,Yobe,NGA036,Yusufari,NGA036017,Conflict,2608,869.3333333333334,3,607.0,697.0,28,2019-08-01
2019,11,4,Adamawa,NGA002,Demsa,NGA002001,Conflict,24240,12120.0,2,5728.0,6392.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Fufore,NGA002002,Conflict,13154,2630.8,5,3298.0,3279.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Ganye,NGA002003,Conflict,1526,381.5,4,358.0,405.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Girei,NGA002005,Conflict,34528,8632.0,4,8372.0,8892.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Gombi,NGA002004,Conflict,5458,1364.5,4,1183.0,1546.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Guyuk,NGA002006,Conflict,875,218.75,4,144.0,203.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Guyuk,NGA002006,Natural Disaster,9411,4705.5,2,1946.0,2850.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Hong,NGA002007,Conflict,7646,1529.2,5,1712.0,2111.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Jada,NGA002008,Conflict,828,138.0,6,193.0,221.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Lamurde,NGA002009,Conflict,8796,4398.0,2,2141.0,2257.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Madagali,NGA002010,Conflict,34380,11460.0,3,7350.0,9840.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Maiha,NGA002011,Conflict,32004,8001.0,4,7823.0,8179.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Mayo-Belwa,NGA002012,Conflict,3248,812.0,4,697.0,927.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Michika,NGA002013,Conflict,46760,9352.0,5,10410.0,12970.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Mubi North,NGA002014,Conflict,25274,6318.5,4,6302.0,6335.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Mubi South,NGA002015,Conflict,13146,3286.5,4,3252.0,3321.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Numan,NGA002016,Conflict,47320,23660.0,2,11166.0,12494.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Shelleng,NGA002017,Conflict,3732,1866.0,2,689.0,1177.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Song,NGA002018,Conflict,6611,1652.75,4,1451.0,1498.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Song,NGA002018,Natural Disaster,713,713.0,1,285.0,428.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Toungo,NGA002019,Conflict,1092,546.0,2,250.0,296.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Yola North,NGA002020,Conflict,20938,5234.5,4,4365.0,6104.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Yola South,NGA002021,Conflict,51903,10380.6,5,12146.0,13709.0,29,2019-11-01
2019,11,4,Adamawa,NGA002,Yola South,NGA002021,Natural Disaster,193,193.0,1,93.0,100.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Alkaleri,NGA005001,Conflict,978,163.0,6,219.0,270.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Bauchi,NGA005002,Conflict,21760,3626.6666666666665,6,5416.0,5464.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Bogoro,NGA005003,Conflict,3840,640.0,6,1051.0,869.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Damban,NGA005004,Conflict,6238,1039.6666666666667,6,1538.0,1581.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Darazo,NGA005005,Conflict,3490,872.5,4,820.0,925.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Dass,NGA005006,Conflict,2208,276.0,8,515.0,589.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Gamawa,NGA005007,Conflict,4682,1170.5,4,1172.0,1169.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Ganjuwa,NGA005008,Conflict,1752,219.0,8,449.0,427.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Giade,NGA005009,Conflict,3304,413.0,8,770.0,882.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Itas/Gadau,NGA005010,Conflict,5414,1353.5,4,1248.0,1459.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Jama'are,NGA005011,Conflict,4040,1010.0,4,981.0,1039.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Katagum,NGA005012,Conflict,9928,1985.6,5,2451.0,2513.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Kirfi,NGA005013,Conflict,1024,170.66666666666666,6,248.0,264.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Misau,NGA005014,Conflict,4068,678.0,6,1020.0,1014.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Ningi,NGA005015,Conflict,7932,793.2,10,1898.0,2068.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Shira,NGA005016,Conflict,2738,456.3333333333333,6,615.0,754.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Tafawa-Balewa,NGA005017,Conflict,18772,1877.2,10,4356.0,5030.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Toro,NGA005018,Conflict,20388,6796.0,3,4989.0,5205.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Warji,NGA005019,Conflict,1186,169.42857142857142,7,277.0,316.0,29,2019-11-01
2019,11,4,Bauchi,NGA005,Zaki,NGA005020,Conflict,5976,2988.0,2,1408.0,1580.0,29,2019-11-01
2019,11,4,Borno,NGA008,Askira/Uba,NGA008002,Conflict,20268,10134.0,2,4613.0,5521.0,29,2019-11-01
2019,11,4,Borno,NGA008,Bama,NGA008003,Conflict,147140,73570.0,2,31743.0,41827.0,29,2019-11-01
2019,11,4,Borno,NGA008,Bayo,NGA008004,Conflict,1708,427.0,4,411.0,443.0,29,2019-11-01
2019,11,4,Borno,NGA008,Biu,NGA008005,Conflict,76220,25406.666666666668,3,17751.0,20359.0,29,2019-11-01
2019,11,4,Borno,NGA008,Chibok,NGA008006,Conflict,30536,15268.0,2,7373.0,7895.0,29,2019-11-01
2019,11,4,Borno,NGA008,Damboa,NGA008007,Conflict,196180,98090.0,2,43004.0,55086.0,29,2019-11-01
2019,11,4,Borno,NGA008,Dikwa,NGA008008,Conflict,151098,50366.0,3,35779.0,39770.0,29,2019-11-01
2019,11,4,Borno,NGA008,Gubio,NGA008009,Conflict,7126,3563.0,2,1582.0,1981.0,29,2019-11-01
2019,11,4,Borno,NGA008,Gwoza,NGA008011,Conflict,282616,141308.0,2,62692.0,78616.0,29,2019-11-01
2019,11,4,Borno,NGA008,Hawul,NGA008012,Conflict,43834,8766.8,5,10347.0,11570.0,29,2019-11-01
2019,11,4,Borno,NGA008,Jere,NGA008013,Conflict,526098,263049.0,2,118744.0,144305.0,29,2019-11-01
2019,11,4,Borno,NGA008,Kaga,NGA008014,Conflict,40086,20043.0,2,8992.0,11051.0,29,2019-11-01
2019,11,4,Borno,NGA008,Kala/Balge,NGA008015,Conflict,81038,40519.0,2,18148.0,22371.0,29,2019-11-01
2019,11,4,Borno,NGA008,Konduga,NGA008016,Conflict,277022,138511.0,2,61801.0,76710.0,29,2019-11-01
2019,11,4,Borno,NGA008,Kwaya Kusar,NGA008018,Conflict,6544,1636.0,4,1484.0,1788.0,29,2019-11-01
2019,11,4,Borno,NGA008,Mafa,NGA008019,Conflict,26870,13435.0,2,6045.0,7390.0,29,2019-11-01
2019,11,4,Borno,NGA008,Magumeri,NGA008020,Conflict,52188,26094.0,2,11721.0,14373.0,29,2019-11-01
2019,11,4,Borno,NGA008,Maiduguri,NGA008021,Conflict,549574,183191.33333333334,3,125264.0,149523.0,29,2019-11-01
2019,11,4,Borno,NGA008,Mobbar,NGA008023,Conflict,16248,5416.0,3,3538.0,4586.0,29,2019-11-01
2019,11,4,Borno,NGA008,Monguno,NGA008024,Conflict,319084,106361.33333333333,3,72708.0,86834.0,29,2019-11-01
2019,11,4,Borno,NGA008,Ngala,NGA008025,Conflict,136116,68058.0,2,30613.0,37445.0,29,2019-11-01
2019,11,4,Borno,NGA008,Shani,NGA008027,Conflict,6148,1024.6666666666667,6,1408.0,1666.0,29,2019-11-01
2019,11,4,Gombe,NGA016,Akko,NGA016001,Conflict,17964,2566.285714285714,7,4346.0,4636.0,29,2019-11-01
2019,11,4,Gombe,NGA016,Balanga,NGA016002,Conflict,3458,691.6,5,778.0,951.0,29,2019-11-01
2019,11,4,Gombe,NGA016,Billiri,NGA016003,Conflict,1858,371.6,5,391.0,538.0,29,2019-11-01
2019,11,4,Gombe,NGA016,Dukku,NGA016004,Conflict,3382,676.4,5,762.0,929.0,29,2019-11-01
2019,11,4,Gombe,NGA016,Funakaye,NGA016005,Conflict,8764,4382.0,2,2039.0,2343.0,29,2019-11-01
2019,11,4,Gombe,NGA016,Gombe,NGA016006,Conflict,15944,3188.8,5,3827.0,4145.0,29,2019-11-01
2019,11,4,Gombe,NGA016,Kaltungo,NGA016007,Conflict,5666,944.3333333333334,6,1355.0,1478.0,29,2019-11-01
2019,11,4,Gombe,NGA016,Kwami,NGA016008,Conflict,4220,527.5,8,1071.0,1039.0,29,2019-11-01
2019,11,4,Gombe,NGA016,Nafada,NGA016009,Conflict,3194,532.3333333333334,6,821.0,776.0,29,2019-11-01
2019,11,4,Gombe,NGA016,Shomgom,NGA016010,Conflict,990,165.0,6,208.0,287.0,29,2019-11-01
2019,11,4,Gombe,NGA016,Yamaltu/Deba,NGA016011,Conflict,8498,1416.3333333333333,6,1958.0,2291.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Ardo-Kola,NGA035001,Conflict,12044,3011.0,4,2372.0,3091.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Ardo-Kola,NGA035001,Natural Disaster,1118,1118.0,1,475.0,643.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Bali,NGA035002,Conflict,9444,2361.0,4,2234.0,2488.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Donga,NGA035003,Conflict,7402,3701.0,2,1666.0,2035.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Gashaka,NGA035004,Conflict,2036,407.2,5,484.0,534.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Gassol,NGA035005,Conflict,39558,7911.6,5,9664.0,10115.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Ibi,NGA035006,Conflict,5412,2706.0,2,1305.0,1401.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Jalingo,NGA035007,Conflict,61254,15313.5,4,14307.0,16320.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Karim-Lamido,NGA035008,Conflict,1960,490.0,4,484.0,496.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Kurmi,NGA035009,Conflict,1034,517.0,2,257.0,260.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Lau,NGA035010,Conflict,2404,801.3333333333334,3,525.0,677.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Sardauna,NGA035011,Conflict,4886,1628.6666666666667,3,1216.0,1227.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Takum,NGA035012,Conflict,13852,6926.0,2,3518.0,3408.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Ussa,NGA035013,Conflict,644,322.0,2,152.0,170.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Wukari,NGA035014,Conflict,29710,14855.0,2,7132.0,7723.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Yorro,NGA035015,Conflict,2162,720.6666666666666,3,473.0,608.0,29,2019-11-01
2019,11,4,Taraba,NGA035,Zing,NGA035016,Conflict,1030,343.3333333333333,3,215.0,300.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Bade,NGA036001,Conflict,36242,18121.0,2,7729.0,10392.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Bursari,NGA036002,Conflict,9003,2250.75,4,1190.0,1618.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Bursari,NGA036002,Natural Disaster,3387,1693.5,2,1353.0,2034.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Damaturu,NGA036003,Conflict,55828,13957.0,4,11915.0,15999.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Fika,NGA036004,Conflict,11807,3935.6666666666665,3,2580.0,2914.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Fika,NGA036004,Natural Disaster,819,819.0,1,352.0,467.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Fune,NGA036005,Conflict,8397,2099.25,4,1909.0,2244.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Fune,NGA036005,Natural Disaster,91,91.0,1,41.0,50.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Geidam,NGA036006,Conflict,13430,4476.666666666667,3,2416.0,3454.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Geidam,NGA036006,Natural Disaster,2978,1489.0,2,955.0,1379.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Gujba,NGA036007,Conflict,69000,34500.0,2,15264.0,19236.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Gulani,NGA036008,Conflict,4904,2452.0,2,979.0,1473.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Jakusko,NGA036009,Conflict,4112,1028.0,4,899.0,1157.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Karasuwa,NGA036010,Conflict,3942,1971.0,2,766.0,1177.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Karasuwa,NGA036010,Natural Disaster,56,56.0,1,25.0,31.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Machina,NGA036011,Conflict,2606,434.3333333333333,6,600.0,703.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Nangere,NGA036012,Conflict,2624,656.0,4,576.0,676.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Nangere,NGA036012,Natural Disaster,120,120.0,1,52.0,68.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Nguru,NGA036013,Conflict,14650,3662.5,4,2834.0,4491.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Potiskum,NGA036014,Conflict,24188,6047.0,4,4982.0,5902.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Potiskum,NGA036014,Natural Disaster,2420,1210.0,2,1060.0,1360.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Tarmua,NGA036015,Conflict,5614,1871.3333333333333,3,1303.0,1504.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Yunusari,NGA036016,Conflict,3684,921.0,4,769.0,972.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Yunusari,NGA036016,Natural Disaster,202,202.0,1,92.0,110.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Yusufari,NGA036017,Conflict,2736,547.2,5,595.0,678.0,29,2019-11-01
2019,11,4,Yobe,NGA036,Yusufari,NGA036017,Natural Disaster,500,250.0,2,164.0,181.0,29,2019-11-01
2019,12,4,Adamawa,NGA002,Demsa,NGA002001,Conflict,33464,16732.0,2,8025.0,8699.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Fufore,NGA002002,Conflict,8404,8404.0,1,4127.0,4277.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Fufore,NGA002002,Insecurity,7016,3508.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Ganye,NGA002003,Conflict,788,788.0,1,368.0,420.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Ganye,NGA002003,Insecurity,788,394.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Girei,NGA002005,Conflict,18646,9323.0,2,8645.0,9273.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Girei,NGA002005,Insecurity,16940,8470.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Gombi,NGA002004,Conflict,2774,2774.0,1,1197.0,1577.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Gombi,NGA002004,Insecurity,2774,1387.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Guyuk,NGA002006,Conflict,347,347.0,1,144.0,203.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Guyuk,NGA002006,Insecurity,158,158.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Guyuk,NGA002006,Natural Disaster,9781,4890.5,2,1949.0,2847.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Hong,NGA002007,Conflict,3710,3710.0,1,1651.0,2059.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Hong,NGA002007,Insecurity,3710,1855.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Jada,NGA002008,Conflict,414,414.0,1,193.0,221.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Jada,NGA002008,Insecurity,414,138.0,3,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Lamurde,NGA002009,Conflict,8952,4476.0,2,2409.0,2511.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Lamurde,NGA002009,Natural Disaster,888,888.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Madagali,NGA002010,Conflict,17157,17157.0,1,7335.0,9822.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Madagali,NGA002010,Insecurity,17157,8578.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Maiha,NGA002011,Conflict,15940,15940.0,1,7829.0,8111.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Maiha,NGA002011,Insecurity,15940,7970.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Mayo-Belwa,NGA002012,Conflict,2254,1127.0,2,712.0,934.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Mayo-Belwa,NGA002012,Insecurity,1038,519.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Michika,NGA002013,Conflict,23315,23315.0,1,10411.0,12904.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Michika,NGA002013,Insecurity,23315,11657.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Mubi North,NGA002014,Conflict,9863,9863.0,1,4902.0,4961.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Mubi North,NGA002014,Insecurity,12583,6291.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Mubi South,NGA002015,Conflict,9313,9313.0,1,4632.0,4681.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Mubi South,NGA002015,Insecurity,6593,3296.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Numan,NGA002016,Conflict,48552,24276.0,2,11560.0,12716.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Shelleng,NGA002017,Conflict,4278,2139.0,2,1007.0,1507.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Shelleng,NGA002017,Insecurity,900,900.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Shelleng,NGA002017,Natural Disaster,150,150.0,1,56.0,94.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Song,NGA002018,Conflict,3942,1971.0,2,1639.0,1828.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Song,NGA002018,Insecurity,2172,1086.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Song,NGA002018,Natural Disaster,1060,530.0,2,60.0,60.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Toungo,NGA002019,Conflict,535,535.0,1,248.0,287.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Toungo,NGA002019,Insecurity,535,535.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Yola North,NGA002020,Conflict,13258,13258.0,1,5692.0,7566.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Yola North,NGA002020,Insecurity,10903,5451.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Yola South,NGA002021,Conflict,22436,22436.0,1,10519.0,11917.0,30,2019-12-01
2019,12,4,Adamawa,NGA002,Yola South,NGA002021,Insecurity,26327,13163.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Alkaleri,NGA005001,Conflict,631,210.33333333333334,3,208.0,268.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Alkaleri,NGA005001,Insecurity,321,321.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Bauchi,NGA005002,Conflict,10888,10888.0,1,5422.0,5466.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Bauchi,NGA005002,Insecurity,10888,5444.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Bogoro,NGA005003,Conflict,3928,982.0,4,1090.0,921.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Damban,NGA005004,Conflict,3125,3125.0,1,1539.0,1586.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Damban,NGA005004,Insecurity,3125,1562.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Darazo,NGA005005,Conflict,1753,1753.0,1,817.0,936.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Darazo,NGA005005,Insecurity,1753,876.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Dass,NGA005006,Conflict,2277,759.0,3,647.0,678.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Dass,NGA005006,Insecurity,231,77.0,3,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Gamawa,NGA005007,Conflict,2348,2348.0,1,1176.0,1172.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Gamawa,NGA005007,Insecurity,2348,1174.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Ganjuwa,NGA005008,Conflict,730,730.0,1,359.0,371.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Ganjuwa,NGA005008,Insecurity,812,203.0,4,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Giade,NGA005009,Conflict,1861,620.3333333333334,3,749.0,852.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Giade,NGA005009,Insecurity,1341,670.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Itas/Gadau,NGA005010,Conflict,2719,2719.0,1,1253.0,1466.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Itas/Gadau,NGA005010,Insecurity,2719,1359.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Jama'are,NGA005011,Conflict,2141,2141.0,1,1041.0,1100.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Jama'are,NGA005011,Insecurity,1977,988.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Katagum,NGA005012,Conflict,4808,4808.0,1,2390.0,2418.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Katagum,NGA005012,Insecurity,4972,2486.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Kirfi,NGA005013,Conflict,857,428.5,2,418.0,415.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Kirfi,NGA005013,Insecurity,632,316.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Misau,NGA005014,Conflict,2023,2023.0,1,1003.0,1020.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Misau,NGA005014,Insecurity,2023,674.3333333333334,3,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Ningi,NGA005015,Conflict,3997,3997.0,1,1920.0,2077.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Ningi,NGA005015,Insecurity,3997,1332.3333333333333,3,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Shira,NGA005016,Conflict,1342,1342.0,1,611.0,731.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Shira,NGA005016,Insecurity,1342,447.3333333333333,3,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Tafawa-Balewa,NGA005017,Conflict,17273,4318.25,4,4199.0,4867.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Tafawa-Balewa,NGA005017,Insecurity,1095,547.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Toro,NGA005018,Conflict,20356,10178.0,2,4990.0,5188.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Warji,NGA005019,Conflict,594,297.0,2,270.0,313.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Warji,NGA005019,Insecurity,572,286.0,2,0.0,0.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Zaki,NGA005020,Conflict,2939,2939.0,1,1381.0,1558.0,30,2019-12-01
2019,12,4,Bauchi,NGA005,Zaki,NGA005020,Insecurity,2939,2939.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Borno,NGA008,Askira/Uba,NGA008002,Conflict,10158,10158.0,1,4615.0,5543.0,30,2019-12-01
2019,12,4,Borno,NGA008,Askira/Uba,NGA008002,Insecurity,10158,10158.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Borno,NGA008,Bama,NGA008003,Conflict,77935,77935.0,1,34720.0,43215.0,30,2019-12-01
2019,12,4,Borno,NGA008,Bama,NGA008003,Insecurity,77935,77935.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Borno,NGA008,Bayo,NGA008004,Conflict,853,853.0,1,414.0,439.0,30,2019-12-01
2019,12,4,Borno,NGA008,Bayo,NGA008004,Insecurity,867,433.5,2,0.0,0.0,30,2019-12-01
2019,12,4,Borno,NGA008,Biu,NGA008005,Conflict,38092,38092.0,1,17745.0,20347.0,30,2019-12-01
2019,12,4,Borno,NGA008,Biu,NGA008005,Insecurity,38092,38092.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Borno,NGA008,Chibok,NGA008006,Conflict,14504,14504.0,1,6967.0,7537.0,30,2019-12-01
2019,12,4,Borno,NGA008,Chibok,NGA008006,Insecurity,14504,14504.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Borno,NGA008,Damboa,NGA008007,Conflict,98057,98057.0,1,44193.0,53864.0,30,2019-12-01
2019,12,4,Borno,NGA008,Damboa,NGA008007,Insecurity,98326,98326.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Borno,NGA008,Dikwa,NGA008008,Conflict,75737,75737.0,1,36359.0,39378.0,30,2019-12-01
2019,12,4,Borno,NGA008,Dikwa,NGA008008,Insecurity,75737,75737.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Borno,NGA008,Gwoza,NGA008011,Conflict,139972,139972.0,1,61123.0,78849.0,30,2019-12-01
2019,12,4,Borno,NGA008,Gwoza,NGA008011,Insecurity,139972,139972.0,1,0.0,0.0,30,2019-12-01
2019,12,4,Borno,NGA008,Hawul,NGA008012,Conflict,22597,22597.0,1,10651.0,11946.0,30,2019-12-01
2019,12,4,Borno,NGA008,Hawul,NGA008012,Insecurity,22053,7351.0,3,0.0,0.0,30,2019-12-01
2019,12,4,Borno,NGA008,Jere,NGA008013,Conflict,299835,299835.0,1,134863.0,164972.0,30,2019-12-01
